gvkey,cid,cnms,ctype,gareac,gareat,salecs,sid,stype,srcdate,conm,tic,cusip,CIK,sic,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date added,Founded,date,fyear
5606,6,Americas,GEOREG,AMERICAS,REG,26600.0,0,,2022-10-31,HP INC,HPQ,40434L105,47217.0,3570,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",1974-12-31,1939 (2015),2022-10-31,2022
5606,8,Asia-Pacific and Japan,GEOREG,ASIA,REG,15066.0,0,,2022-10-31,HP INC,HPQ,40434L105,47217.0,3570,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",1974-12-31,1939 (2015),2022-10-31,2022
5606,7,Europe Middle East & Africa,GEOREG,EUROPE,REG,21317.0,0,,2022-10-31,HP INC,HPQ,40434L105,47217.0,3570,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",1974-12-31,1939 (2015),2022-10-31,2022
5680,2,Online channels,MARKET,,,8548.037,2,BUSSEG,2019-01-31,HOME DEPOT INC,HD,437076102,354950.0,5211,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",1988-03-31,1978,2019-01-31,2019
5680,2,Online channels,MARKET,,,20708.509,2,BUSSEG,2022-01-31,HOME DEPOT INC,HD,437076102,354950.0,5211,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",1988-03-31,1978,2022-01-31,2022
5709,15,U.S. Retail,MARKET,USA,ISO,4947.398,0,,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,18,International,GEOREG,OTHER,REG,667.498,0,,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,17,U.S. Deli,MARKET,USA,ISO,939.069,0,,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,11,5 Customers,COMPANY,,,688.367,4,OPSEG,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,8,Walmart Inc,COMPANY,,,1400.0,0,,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,16,U.S. Foodservice,MARKET,USA,ISO,2943.352,0,,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,10,5 Customers,COMPANY,,,1823.759,3,OPSEG,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,14,5 Customers,COMPANY,,,1066.193,8,OPSEG,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,13,5 Customers,COMPANY,,,94.956,5,OPSEG,2019-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2019-10-31,2019
5709,19,4 Customers,COMPANY,,,2384.615,0,,2022-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2022-10-31,2022
5709,16,U.S. Foodservice,MARKET,USA,ISO,3879.568,0,,2022-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2022-10-31,2022
5709,15,U.S. Retail,MARKET,USA,ISO,7780.284,0,,2022-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2022-10-31,2022
5709,18,International,GEOREG,OTHER,REG,798.955,0,,2022-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2022-10-31,2022
5709,8,Walmart Inc,COMPANY,,,2100.0,0,,2022-10-31,HORMEL FOODS CORP,HRL,440452100,48465.0,2011,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,1891,2022-10-31,2022
6216,29,Water,MARKET,,,1555.474,11,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,27,Environmental,MARKET,,,818.671,11,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,23,Intelligence,MARKET,,,864.721,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,21,Defense,MARKET,,,819.209,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,28,Built Environment,MARKET,,,1882.942,11,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,18,International,GEOREG,OTHER,REG,3693.982,0,,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,20,Civil,MARKET,,,1820.465,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,19,U.S. federal government,GOVDOM,USA,ISO,3439.224,0,,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,22,International,MARKET,,,500.628,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,26,Advanced Facilities,MARKET,,,1801.075,11,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,25,Transportation,MARKET,,,2128.544,11,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,24,Commercial,MARKET,,,546.139,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,30,U.S. Federal government,GOVDOM,USA,ISO,3231.325,10,BUSSEG,2019-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2019-09-30,2019
6216,19,U.S. federal government,GOVDOM,USA,ISO,4626.076,0,,2022-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2022-09-30,2022
6216,30,U.S. Federal government,GOVDOM,USA,ISO,4396.248,10,BUSSEG,2022-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2022-09-30,2022
6216,18,International,GEOREG,OTHER,REG,5073.761,0,,2022-09-30,JACOBS SOLUTIONS INC,J,46982L108,52988.0,7370,J,Jacobs Solutions,Industrials,Construction & Engineering,"Dallas, Texas",2007-10-26,1947,2022-09-30,2022
6304,3,Taiwan Semiconductor Manufacturing Co Ltd,COMPANY,,,685.336,0,,2019-06-30,KLA CORP,KLAC,482480100,319201.0,3827,KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,"Milpitas, California",1997-09-30,1975/1977 (1997),2019-06-30,2019
6304,7,International,GEOREG,OTHER,REG,3974.946,0,,2019-06-30,KLA CORP,KLAC,482480100,319201.0,3827,KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,"Milpitas, California",1997-09-30,1975/1977 (1997),2019-06-30,2019
6304,7,International,GEOREG,OTHER,REG,8290.695,0,,2022-06-30,KLA CORP,KLAC,482480100,319201.0,3827,KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,"Milpitas, California",1997-09-30,1975/1977 (1997),2022-06-30,2022
6565,62,Memory,MARKET,,,6757.491,1,BUSSEG,2019-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2019-06-30,2019
6565,64,Logic/integrated device manufacturing,MARKET,,,965.356,1,BUSSEG,2019-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2019-06-30,2019
6565,63,Foundry,MARKET,,,1930.712,1,BUSSEG,2019-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2019-06-30,2019
6565,23,International,GEOREG,OTHER,REG,8881.274,1,BUSSEG,2019-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2019-06-30,2019
6565,63,Foundry,MARKET,,,4479.03,1,BUSSEG,2022-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2022-06-30,2022
6565,64,Logic/integrated device manufacturing,MARKET,,,2411.785,1,BUSSEG,2022-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2022-06-30,2022
6565,62,Memory,MARKET,,,10336.223,1,BUSSEG,2022-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2022-06-30,2022
6565,23,International,GEOREG,OTHER,REG,15848.876,1,BUSSEG,2022-06-30,LAM RESEARCH CORP,LRCX,512807108,707549.0,3559,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,"Fremont, California",2012-06-29,1980,2022-06-30,2022
6774,77,Middle East,GOVFRN,MID_EAST,REG,19.0,23,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,73,Middle East,GOVFRN,MID_EAST,REG,979.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,68,Europe,GOVFRN,EUROPE,REG,516.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,65,Middle East,GOVFRN,MID_EAST,REG,1465.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,66,Other,GOVFRN,OTHER,REG,162.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,64,Europe,GOVFRN,EUROPE,REG,3224.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,72,Europe,GOVFRN,EUROPE,REG,769.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,71,Asia Pacific,GOVFRN,ASIA,REG,1451.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,63,Asia Pacific,GOVFRN,ASIA,REG,3882.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,76,Europe,GOVFRN,EUROPE,REG,1419.0,23,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,70,Other,GOVFRN,OTHER,REG,48.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,67,Asia Pacific,GOVFRN,ASIA,REG,420.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,58,U.S. Commercial and Other,MARKET,USA,ISO,503.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,75,Asia Pacific,GOVFRN,ASIA,REG,73.0,23,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,56,U. S. Government,GOVDOM,USA,ISO,10803.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,74,Other,GOVFRN,OTHER,REG,623.0,27,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,52,U.S. Commercial and Other,MARKET,USA,ISO,27.0,23,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,39,U.S. Commercial and Other,MARKET,USA,ISO,184.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,50,U. S. Government,GOVDOM,USA,ISO,9322.0,23,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,26,U. S. Government,GOVDOM,USA,ISO,14776.0,15,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,53,U. S. Government,GOVDOM,USA,ISO,7524.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,55,U.S. Commercial and Other,MARKET,USA,ISO,142.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,69,Middle East,GOVFRN,MID_EAST,REG,1481.0,26,BUSSEG,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2019-12-31,2019
6774,74,Other,GOVFRN,OTHER,REG,796.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,79,Other,GOVFRN,OTHER,REG,1.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,78,Middle East,GOVFRN,MID_EAST,REG,12.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,76,Europe,GOVFRN,EUROPE,REG,87.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,75,Asia Pacific,GOVFRN,ASIA,REG,54.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,73,Middle East,GOVFRN,MID_EAST,REG,823.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,72,Europe,GOVFRN,EUROPE,REG,857.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,71,Asia Pacific,GOVFRN,ASIA,REG,1994.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,70,Other,GOVFRN,OTHER,REG,157.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,69,Middle East,GOVFRN,MID_EAST,REG,1858.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,67,Asia Pacific,GOVFRN,ASIA,REG,461.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,66,Other,GOVFRN,OTHER,REG,435.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,65,Middle East,GOVFRN,MID_EAST,REG,1103.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,64,Europe,GOVFRN,EUROPE,REG,4303.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,63,Asia Pacific,GOVFRN,ASIA,REG,2970.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,58,U.S. Commercial and Other,MARKET,USA,ISO,347.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,56,U. S. Government,GOVDOM,USA,ISO,11331.0,27,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,53,U. S. Government,GOVDOM,USA,ISO,7814.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,52,U.S. Commercial and Other,MARKET,USA,ISO,34.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,50,U. S. Government,GOVDOM,USA,ISO,11344.0,23,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,26,U. S. Government,GOVDOM,USA,ISO,18026.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,39,U.S. Commercial and Other,MARKET,USA,ISO,150.0,15,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,55,U.S. Commercial and Other,MARKET,USA,ISO,7.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
6774,68,Europe,GOVFRN,EUROPE,REG,1020.0,26,BUSSEG,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Lockheed Martin,Industrials,Aerospace & Defense,"Bethesda, Maryland",1957-03-04,1995,2022-12-31,2022
7146,10,WAL-MART STORES INC,COMPANY,,,588.214,7,BUSSEG,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2019-11-30,2019
7146,9,PEPSICO INC,COMPANY,,,534.74,8,BUSSEG,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2019-11-30,2019
7146,5,Asia Pacific,GEOREG,ASIA,REG,650.0,0,,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2019-11-30,2019
7146,3,Americas,GEOREG,AMERICAS,REG,3711.3,0,,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2019-11-30,2019
7146,10,WAL-MART STORES INC,COMPANY,,,762.06,7,BUSSEG,2022-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2022-11-30,2022
7146,3,Americas,GEOREG,AMERICAS,REG,4551.7,0,,2022-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2022-11-30,2022
7146,5,Asia Pacific,GEOREG,ASIA,REG,682.4,0,,2022-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2022-11-30,2022
7146,9,PEPSICO INC,COMPANY,,,698.555,8,BUSSEG,2022-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",2003-03-20,1889,2022-11-30,2022
7171,20,9 Customers,COMPANY,,,65367.295,0,,2019-03-31,MCKESSON CORP,MCK,58155Q103,927653.0,5122,MCK,McKesson,Health Care,Health Care Distributors,"Irving, Texas",1999-01-13,1833,2019-03-31,2019
7171,12,CVS Health Corp,COMPANY,,,41577.886,0,,2019-03-31,MCKESSON CORP,MCK,58155Q103,927653.0,5122,MCK,McKesson,Health Care,Health Care Distributors,"Irving, Texas",1999-01-13,1833,2019-03-31,2019
